id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total,id_campanha,canal,costo,fecha_inicio,fecha_fin
2312,televisor,108.25,8.0,2024-04-24,electronica,866.0,89,TV,4.98,2024-12-13,2025-02-08
2565,auriculares,49.7,3.0,2024-04-24,electronica,149.1,77,TV,4.99,2024-11-11,2024-12-06
2962,televisor,118.65,5.0,2024-04-24,electronica,593.25,89,TV,4.98,2024-12-13,2025-02-08
159,lampara de mesa,49.91,6.0,2024-04-25,decoracion,299.46,62,TV,4.51,2024-08-26,2024-10-07
320,adorno de pared,37.38,6.0,2024-04-25,decoracion,224.28,14,RRSS,4.16,2024-10-22,2024-12-21
341,lampara de mesa,79.34,1.0,2024-04-25,decoracion,79.34,62,TV,4.51,2024-08-26,2024-10-07
673,espejo decorativo,26.33,7.0,2024-04-25,decoracion,184.31,23,RRSS,4.75,2024-08-28,2024-10-17
701,lampara de mesa,95.05,3.0,2024-04-25,decoracion,285.15002,62,TV,4.51,2024-08-26,2024-10-07
1041,freidora electrica,89.99,6.0,2024-04-25,electrodomesticos,539.94,11,RRSS,5.27,2024-12-29,2025-01-21
1212,heladera,33.95,11.0,2024-04-25,electrodomesticos,373.45,64,TV,4.38,2024-07-10,2024-08-09
1802,heladera,27.75,11.0,2024-04-25,electrodomesticos,305.25,64,TV,4.38,2024-07-10,2024-08-09
1846,secadora,124.29,2.0,2024-04-25,electrodomesticos,248.58,33,EMAIL,3.8,2024-12-20,2025-01-07
2262,televisor,48.3,2.0,2024-04-25,electronica,96.6,89,TV,4.98,2024-12-13,2025-02-08
2713,smartphone,28.75,9.0,2024-04-25,electronica,258.75,81,TV,4.78,2024-09-28,2024-10-24
2827,camara digital,35.99,2.0,2024-04-25,electronica,71.98,48,EMAIL,6.84,2024-10-31,2024-12-09
765,alfombra,72.71,1.0,2024-04-26,decoracion,72.71,28,RRSS,5.82,2024-11-27,2025-01-08
1119,batidora,59.86,3.0,2024-04-26,electrodomesticos,179.58,27,RRSS,4.52,2024-11-01,2024-12-08
2027,camara digital,69.96,10.0,2024-04-26,electronica,699.6,48,EMAIL,6.84,2024-10-31,2024-12-09
2088,smartwatch,111.58,9.0,2024-04-26,electronica,1004.22003,25,RRSS,4.84,2024-11-23,2024-12-29
2101,parlantes bluetooth,82.23,2.0,2024-04-26,electronica,164.46,24,RRSS,6.0,2024-09-22,2024-10-26
2147,camara digital,74.37,6.0,2024-04-26,electronica,446.22003,48,EMAIL,6.84,2024-10-31,2024-12-09
2363,smartphone,88.02,12.0,2024-04-26,electronica,1056.24,81,TV,4.78,2024-09-28,2024-10-24
2504,auriculares,76.65,10.0,2024-04-26,electronica,766.5,77,TV,4.99,2024-11-11,2024-12-06
2580,consola de videojuegos,107.55,7.0,2024-04-26,electronica,752.85004,80,TV,4.64,2024-11-01,2024-11-20
2646,laptop,111.98,8.0,2024-04-26,electronica,895.84,90,TV,5.62,2024-11-16,2025-01-13
51,lampara de mesa,112.42,5.0,2024-04-27,decoracion,562.1,62,TV,4.51,2024-08-26,2024-10-07
359,lampara de mesa,72.78,7.0,2024-04-27,decoracion,509.46,62,TV,4.51,2024-08-26,2024-10-07
375,alfombra,70.93,8.0,2024-04-27,decoracion,567.44,28,RRSS,5.82,2024-11-27,2025-01-08
537,elementos de ceramica,124.38,5.0,2024-04-27,decoracion,621.89996,52,EMAIL,5.74,2024-09-09,2024-09-30
844,jarron decorativo,61.72,7.0,2024-04-27,decoracion,432.04,75,TV,4.1,2024-11-03,2024-12-25
1804,aspiradora,43.25,7.0,2024-04-27,electrodomesticos,302.75,70,TV,3.06,2024-12-13,2024-12-29
2201,parlantes bluetooth,41.53,7.0,2024-04-27,electronica,290.71,24,RRSS,6.0,2024-09-22,2024-10-26
2287,camara digital,26.79,11.0,2024-04-27,electronica,294.69,48,EMAIL,6.84,2024-10-31,2024-12-09
2465,auriculares,93.52,3.0,2024-04-27,electronica,280.56,77,TV,4.99,2024-11-11,2024-12-06
2528,smartwatch,54.61,1.0,2024-04-27,electronica,54.61,25,RRSS,4.84,2024-11-23,2024-12-29
2559,proyector,86.2,8.0,2024-04-27,electronica,689.6,7,RRSS,5.57,2024-07-30,2024-08-16
2633,smartphone,35.18,12.0,2024-04-27,electronica,422.16,81,TV,4.78,2024-09-28,2024-10-24
2645,auriculares,122.64,10.0,2024-04-27,electronica,1226.4,77,TV,4.99,2024-11-11,2024-12-06
109,lampara de mesa,103.94,9.0,2024-04-28,decoracion,935.46,62,TV,4.51,2024-08-26,2024-10-07
518,rincon de plantas,113.79,7.0,2024-04-28,decoracion,796.53,68,TV,5.81,2024-12-17,2025-02-14
1277,horno electrico,41.9,4.0,2024-04-28,electrodomesticos,167.6,65,TV,3.08,2024-10-23,2024-12-11
1329,batidora,55.84,7.0,2024-04-28,electrodomesticos,390.88,27,RRSS,4.52,2024-11-01,2024-12-08
1830,plancha de vapor,120.94,11.0,2024-04-28,electrodomesticos,1330.3401,66,TV,4.69,2024-10-04,2024-10-23
1964,aspiradora,52.92,10.0,2024-04-28,electrodomesticos,529.19995,70,TV,3.06,2024-12-13,2024-12-29
2877,camara digital,45.1,1.0,2024-04-28,electronica,45.1,48,EMAIL,6.84,2024-10-31,2024-12-09
202,cuadro decorativo,106.72,4.0,2024-04-29,decoracion,426.88,61,TV,5.3,2024-11-05,2024-12-23
294,jarron decorativo,50.35,3.0,2024-04-29,decoracion,151.04999,75,TV,4.1,2024-11-03,2024-12-25
493,espejo decorativo,109.32,10.0,2024-04-29,decoracion,1093.2,23,RRSS,4.75,2024-08-28,2024-10-17
799,lampara de mesa,102.9,5.0,2024-04-29,decoracion,514.5,62,TV,4.51,2024-08-26,2024-10-07
1096,secadora,115.14,10.0,2024-04-29,electrodomesticos,1151.4,33,EMAIL,3.8,2024-12-20,2025-01-07
1281,freidora electrica,60.99,12.0,2024-04-29,electrodomesticos,731.88,11,RRSS,5.27,2024-12-29,2025-01-21
1715,lavadora,119.22,11.0,2024-04-29,electrodomesticos,1311.42,16,RRSS,3.56,2024-08-14,2024-09-20
2089,proyector,95.13,12.0,2024-04-29,electronica,1141.5599,7,RRSS,5.57,2024-07-30,2024-08-16
2367,camara digital,91.04,8.0,2024-04-29,electronica,728.32,48,EMAIL,6.84,2024-10-31,2024-12-09
124,jarron decorativo,93.39,7.0,2024-04-30,decoracion,653.73,75,TV,4.1,2024-11-03,2024-12-25
177,elementos de ceramica,64.17,4.0,2024-04-30,decoracion,256.68,52,EMAIL,5.74,2024-09-09,2024-09-30
255,alfombra,68.38,7.0,2024-04-30,decoracion,478.65997,28,RRSS,5.82,2024-11-27,2025-01-08
709,lampara de mesa,98.77,2.0,2024-04-30,decoracion,197.54,62,TV,4.51,2024-08-26,2024-10-07
975,alfombra,28.96,5.0,2024-04-30,decoracion,144.79999,28,RRSS,5.82,2024-11-27,2025-01-08
988,rincon de plantas,115.47,1.0,2024-04-30,decoracion,115.47,68,TV,5.81,2024-12-17,2025-02-14
1036,secadora,42.32,7.0,2024-04-30,electrodomesticos,296.24,33,EMAIL,3.8,2024-12-20,2025-01-07
1205,lavadora,42.38,6.0,2024-04-30,electrodomesticos,254.28,16,RRSS,3.56,2024-08-14,2024-09-20
1401,freidora electrica,122.99,7.0,2024-04-30,electrodomesticos,860.93,11,RRSS,5.27,2024-12-29,2025-01-21
1762,heladera,27.82,10.0,2024-04-30,electrodomesticos,278.2,64,TV,4.38,2024-07-10,2024-08-09
2629,proyector,94.3,1.0,2024-04-30,electronica,94.3,7,RRSS,5.57,2024-07-30,2024-08-16
306,cortinas,96.05,5.0,2024-05-01,decoracion,480.25,13,RRSS,5.22,2024-09-16,2024-10-15
475,alfombra,120.18,3.0,2024-05-01,decoracion,360.54,28,RRSS,5.82,2024-11-27,2025-01-08
901,lampara de mesa,39.72,2.0,2024-05-01,decoracion,79.44,62,TV,4.51,2024-08-26,2024-10-07
972,cuadro decorativo,26.2,10.0,2024-05-01,decoracion,262.0,61,TV,5.3,2024-11-05,2024-12-23
1245,lavadora,81.58,12.0,2024-05-01,electrodomesticos,978.96,16,RRSS,3.56,2024-08-14,2024-09-20
1726,secadora,101.27,7.0,2024-05-01,electrodomesticos,708.88995,33,EMAIL,3.8,2024-12-20,2025-01-07
1973,microondas,38.03,11.0,2024-05-01,electrodomesticos,418.33,86,TV,4.25,2024-09-25,2024-11-15
2182,televisor,105.46,11.0,2024-05-01,electronica,1160.0599,89,TV,4.98,2024-12-13,2025-02-08
2926,laptop,50.36,6.0,2024-05-01,electronica,302.16,90,TV,5.62,2024-11-16,2025-01-13
100,adorno de pared,112.16,8.0,2024-05-02,decoracion,897.28,14,RRSS,4.16,2024-10-22,2024-12-21
536,cortinas,107.95,1.0,2024-05-02,decoracion,107.95,13,RRSS,5.22,2024-09-16,2024-10-15
1028,cafetera,108.44,5.0,2024-05-02,electrodomesticos,542.2,19,RRSS,5.7,2024-08-19,2024-09-15
1045,lavadora,51.22,4.0,2024-05-02,electrodomesticos,204.88,16,RRSS,3.56,2024-08-14,2024-09-20
1152,heladera,116.86,5.0,2024-05-02,electrodomesticos,584.3,64,TV,4.38,2024-07-10,2024-08-09
1217,horno electrico,88.92,8.0,2024-05-02,electrodomesticos,711.36,65,TV,3.08,2024-10-23,2024-12-11
1310,plancha de vapor,43.78,9.0,2024-05-02,electrodomesticos,394.02,66,TV,4.69,2024-10-04,2024-10-23
1842,heladera,65.18,1.0,2024-05-02,electrodomesticos,65.18,64,TV,4.38,2024-07-10,2024-08-09
1969,batidora,72.9,1.0,2024-05-02,electrodomesticos,72.9,27,RRSS,4.52,2024-11-01,2024-12-08
2191,parlantes bluetooth,124.34,11.0,2024-05-02,electronica,1367.74,24,RRSS,6.0,2024-09-22,2024-10-26
2510,consola de videojuegos,70.04,12.0,2024-05-02,electronica,840.48,80,TV,4.64,2024-11-01,2024-11-20
2621,parlantes bluetooth,119.91,9.0,2024-05-02,electronica,1079.1901,24,RRSS,6.0,2024-09-22,2024-10-26
2775,auriculares,104.06,11.0,2024-05-02,electronica,1144.6599,77,TV,4.99,2024-11-11,2024-12-06
2988,smartwatch,100.8,4.0,2024-05-02,electronica,403.2,25,RRSS,4.84,2024-11-23,2024-12-29
220,adorno de pared,55.36,9.0,2024-05-03,decoracion,498.24,14,RRSS,4.16,2024-10-22,2024-12-21
819,lampara de mesa,122.57,6.0,2024-05-03,decoracion,735.42,62,TV,4.51,2024-08-26,2024-10-07
1004,aspiradora,107.0,8.0,2024-05-03,electrodomesticos,856.0,70,TV,3.06,2024-12-13,2024-12-29
1439,batidora,71.74,9.0,2024-05-03,electrodomesticos,645.66,27,RRSS,4.52,2024-11-01,2024-12-08
1819,batidora,87.56,9.0,2024-05-03,electrodomesticos,788.04,27,RRSS,4.52,2024-11-01,2024-12-08
2404,auriculares,102.65,4.0,2024-05-03,electronica,410.6,77,TV,4.99,2024-11-11,2024-12-06
2435,auriculares,39.55,3.0,2024-05-03,electronica,118.649994,77,TV,4.99,2024-11-11,2024-12-06
2463,smartphone,67.59,2.0,2024-05-03,electronica,135.18,81,TV,4.78,2024-09-28,2024-10-24
2985,auriculares,58.92,3.0,2024-05-03,electronica,176.76,77,TV,4.99,2024-11-11,2024-12-06
16,cortinas,32.47,5.0,2024-05-04,decoracion,162.35,13,RRSS,5.22,2024-09-16,2024-10-15
342,cuadro decorativo,61.9,5.0,2024-05-04,decoracion,309.5,61,TV,5.3,2024-11-05,2024-12-23
806,cortinas,119.32,9.0,2024-05-04,decoracion,1073.88,13,RRSS,5.22,2024-09-16,2024-10-15
903,espejo decorativo,81.45,2.0,2024-05-04,decoracion,162.9,23,RRSS,4.75,2024-08-28,2024-10-17
1056,secadora,109.52,10.0,2024-05-04,electrodomesticos,1095.2,33,EMAIL,3.8,2024-12-20,2025-01-07
1666,secadora,99.75,4.0,2024-05-04,electrodomesticos,399.0,33,EMAIL,3.8,2024-12-20,2025-01-07
1672,heladera,63.1,12.0,2024-05-04,electrodomesticos,757.19995,64,TV,4.38,2024-07-10,2024-08-09
1932,heladera,31.46,9.0,2024-05-04,electrodomesticos,283.13998,64,TV,4.38,2024-07-10,2024-08-09
311,lampara de mesa,33.89,2.0,2024-05-05,decoracion,67.78,62,TV,4.51,2024-08-26,2024-10-07
353,espejo decorativo,43.92,11.0,2024-05-05,decoracion,483.12,23,RRSS,4.75,2024-08-28,2024-10-17
650,adorno de pared,43.11,4.0,2024-05-05,decoracion,172.44,14,RRSS,4.16,2024-10-22,2024-12-21
656,cortinas,107.26,2.0,2024-05-05,decoracion,214.52,13,RRSS,5.22,2024-09-16,2024-10-15
1387,horno electrico,61.15,3.0,2024-05-05,electrodomesticos,183.45001,65,TV,3.08,2024-10-23,2024-12-11
1484,aspiradora,79.74,6.0,2024-05-05,electrodomesticos,478.44,70,TV,3.06,2024-12-13,2024-12-29
1845,lavadora,119.69,5.0,2024-05-05,electrodomesticos,598.45,16,RRSS,3.56,2024-08-14,2024-09-20
2403,smartphone,74.39,3.0,2024-05-05,electronica,223.17,81,TV,4.78,2024-09-28,2024-10-24
2445,auriculares,93.33,6.0,2024-05-05,electronica,559.98,77,TV,4.99,2024-11-11,2024-12-06
2898,smartwatch,108.81,10.0,2024-05-05,electronica,1088.1,25,RRSS,4.84,2024-11-23,2024-12-29
98,rincon de plantas,91.3,6.0,2024-05-06,decoracion,547.80005,68,TV,5.81,2024-12-17,2025-02-14
550,adorno de pared,98.99,8.0,2024-05-06,decoracion,791.92,14,RRSS,4.16,2024-10-22,2024-12-21
751,lampara de mesa,91.99,11.0,2024-05-06,decoracion,1011.88995,62,TV,4.51,2024-08-26,2024-10-07
915,alfombra,43.37,11.0,2024-05-06,decoracion,477.06998,28,RRSS,5.82,2024-11-27,2025-01-08
1304,aspiradora,99.07,8.0,2024-05-06,electrodomesticos,792.56,70,TV,3.06,2024-12-13,2024-12-29
2211,parlantes bluetooth,108.16,3.0,2024-05-06,electronica,324.48,24,RRSS,6.0,2024-09-22,2024-10-26
2264,auriculares,58.19,6.0,2024-05-06,electronica,349.13998,77,TV,4.99,2024-11-11,2024-12-06
2708,smartwatch,115.3,10.0,2024-05-06,electronica,1153.0,25,RRSS,4.84,2024-11-23,2024-12-29
2780,consola de videojuegos,65.35,6.0,2024-05-06,electronica,392.09998,80,TV,4.64,2024-11-01,2024-11-20
2801,parlantes bluetooth,97.22,1.0,2024-05-06,electronica,97.22,24,RRSS,6.0,2024-09-22,2024-10-26
998,rincon de plantas,65.82,1.0,2024-05-07,decoracion,65.82,68,TV,5.81,2024-12-17,2025-02-14
1748,cafetera,61.63,3.0,2024-05-07,electrodomesticos,184.89,19,RRSS,5.7,2024-08-19,2024-09-15
1896,secadora,37.22,4.0,2024-05-07,electrodomesticos,148.88,33,EMAIL,3.8,2024-12-20,2025-01-07
1967,horno electrico,68.97,5.0,2024-05-07,electrodomesticos,344.85,65,TV,3.08,2024-10-23,2024-12-11
2415,auriculares,35.87,5.0,2024-05-07,electronica,179.34999,77,TV,4.99,2024-11-11,2024-12-06
22,cuadro decorativo,122.36,6.0,2024-05-08,decoracion,734.16003,61,TV,5.3,2024-11-05,2024-12-23
491,lampara de mesa,118.22,11.0,2024-05-08,decoracion,1300.42,62,TV,4.51,2024-08-26,2024-10-07
873,espejo decorativo,120.9,6.0,2024-05-08,decoracion,725.4,23,RRSS,4.75,2024-08-28,2024-10-17
937,elementos de ceramica,121.14,2.0,2024-05-08,decoracion,242.28,52,EMAIL,5.74,2024-09-09,2024-09-30
997,elementos de ceramica,56.49,10.0,2024-05-08,decoracion,564.9,52,EMAIL,5.74,2024-09-09,2024-09-30
1000,adorno de pared,74.64,11.0,2024-05-08,decoracion,821.04,14,RRSS,4.16,2024-10-22,2024-12-21
1146,secadora,96.67,7.0,2024-05-08,electrodomesticos,676.69,33,EMAIL,3.8,2024-12-20,2025-01-07
1175,lavadora,82.41,2.0,2024-05-08,electrodomesticos,164.82,16,RRSS,3.56,2024-08-14,2024-09-20
1747,horno electrico,87.9,2.0,2024-05-08,electrodomesticos,175.8,65,TV,3.08,2024-10-23,2024-12-11
1970,plancha de vapor,113.7,5.0,2024-05-08,electrodomesticos,568.5,66,TV,4.69,2024-10-04,2024-10-23
1972,heladera,105.49,3.0,2024-05-08,electrodomesticos,316.47,64,TV,4.38,2024-07-10,2024-08-09
2163,smartphone,106.39,12.0,2024-05-08,electronica,1276.6799,81,TV,4.78,2024-09-28,2024-10-24
14,jarron decorativo,29.77,5.0,2024-05-09,decoracion,148.85,75,TV,4.1,2024-11-03,2024-12-25
94,jarron decorativo,34.6,1.0,2024-05-09,decoracion,34.6,75,TV,4.1,2024-11-03,2024-12-25
619,lampara de mesa,43.29,11.0,2024-05-09,decoracion,476.19,62,TV,4.51,2024-08-26,2024-10-07
1108,cafetera,84.64,9.0,2024-05-09,electrodomesticos,761.76,19,RRSS,5.7,2024-08-19,2024-09-15
1938,cafetera,107.9,11.0,2024-05-09,electrodomesticos,1186.9,19,RRSS,5.7,2024-08-19,2024-09-15
2473,smartphone,75.13,12.0,2024-05-09,electronica,901.55994,81,TV,4.78,2024-09-28,2024-10-24
2840,consola de videojuegos,69.43,3.0,2024-05-09,electronica,208.29001,80,TV,4.64,2024-11-01,2024-11-20
2974,auriculares,79.28,2.0,2024-05-09,electronica,158.56,77,TV,4.99,2024-11-11,2024-12-06
1151,freidora electrica,75.33,11.0,2024-05-10,electrodomesticos,828.63,11,RRSS,5.27,2024-12-29,2025-01-21
1658,cafetera,94.79,12.0,2024-05-10,electrodomesticos,1137.48,19,RRSS,5.7,2024-08-19,2024-09-15
2131,parlantes bluetooth,98.97,7.0,2024-05-10,electronica,692.79004,24,RRSS,6.0,2024-09-22,2024-10-26
2333,smartphone,109.48,5.0,2024-05-10,electronica,547.4,81,TV,4.78,2024-09-28,2024-10-24
2649,proyector,44.93,5.0,2024-05-10,electronica,224.65,7,RRSS,5.57,2024-07-30,2024-08-16
2679,proyector,48.62,1.0,2024-05-10,electronica,48.62,7,RRSS,5.57,2024-07-30,2024-08-16
2941,parlantes bluetooth,36.25,4.0,2024-05-10,electronica,145.0,24,RRSS,6.0,2024-09-22,2024-10-26
219,lampara de mesa,114.9,10.0,2024-05-11,decoracion,1149.0,62,TV,4.51,2024-08-26,2024-10-07
460,adorno de pared,93.62,6.0,2024-05-11,decoracion,561.72003,14,RRSS,4.16,2024-10-22,2024-12-21
1116,secadora,56.24,8.0,2024-05-11,electrodomesticos,449.92,33,EMAIL,3.8,2024-12-20,2025-01-07
1407,horno electrico,97.47,11.0,2024-05-11,electrodomesticos,1072.17,65,TV,3.08,2024-10-23,2024-12-11
1468,cafetera,111.23,2.0,2024-05-11,electrodomesticos,222.46,19,RRSS,5.7,2024-08-19,2024-09-15
2364,auriculares,94.13,10.0,2024-05-11,electronica,941.3,77,TV,4.99,2024-11-11,2024-12-06
2672,televisor,79.54,1.0,2024-05-11,electronica,79.54,89,TV,4.98,2024-12-13,2025-02-08
2772,televisor,107.31,3.0,2024-05-11,electronica,321.93,89,TV,4.98,2024-12-13,2025-02-08
495,alfombra,90.94,12.0,2024-05-12,decoracion,1091.28,28,RRSS,5.82,2024-11-27,2025-01-08
973,espejo decorativo,54.84,5.0,2024-05-12,decoracion,274.2,23,RRSS,4.75,2024-08-28,2024-10-17
1269,batidora,46.78,5.0,2024-05-12,electrodomesticos,233.9,27,RRSS,4.52,2024-11-01,2024-12-08
1765,lavadora,95.85,8.0,2024-05-12,electrodomesticos,766.8,16,RRSS,3.56,2024-08-14,2024-09-20
1789,batidora,45.45,12.0,2024-05-12,electrodomesticos,545.4,27,RRSS,4.52,2024-11-01,2024-12-08
2860,consola de videojuegos,100.61,6.0,2024-05-12,electronica,603.66003,80,TV,4.64,2024-11-01,2024-11-20
2888,smartwatch,66.44,3.0,2024-05-12,electronica,199.32,25,RRSS,4.84,2024-11-23,2024-12-29
147,elementos de ceramica,32.0,2.0,2024-05-13,decoracion,64.0,52,EMAIL,5.74,2024-09-09,2024-09-30
1087,horno electrico,52.09,7.0,2024-05-13,electrodomesticos,364.63,65,TV,3.08,2024-10-23,2024-12-11
1103,microondas,96.18,2.0,2024-05-13,electrodomesticos,192.36,86,TV,4.25,2024-09-25,2024-11-15
1682,heladera,47.08,1.0,2024-05-13,electrodomesticos,47.08,64,TV,4.38,2024-07-10,2024-08-09
1966,secadora,27.27,9.0,2024-05-13,electrodomesticos,245.43001,33,EMAIL,3.8,2024-12-20,2025-01-07
2022,televisor,112.05,3.0,2024-05-13,electronica,336.15002,89,TV,4.98,2024-12-13,2025-02-08
2177,camara digital,55.84,7.0,2024-05-13,electronica,390.88,48,EMAIL,6.84,2024-10-31,2024-12-09
2776,laptop,85.59,1.0,2024-05-13,electronica,85.59,90,TV,5.62,2024-11-16,2025-01-13
2797,camara digital,53.44,11.0,2024-05-13,electronica,587.83997,48,EMAIL,6.84,2024-10-31,2024-12-09
2875,auriculares,55.41,10.0,2024-05-13,electronica,554.1,77,TV,4.99,2024-11-11,2024-12-06
214,jarron decorativo,83.4,6.0,2024-05-14,decoracion,500.40002,75,TV,4.1,2024-11-03,2024-12-25
286,cortinas,94.53,4.0,2024-05-14,decoracion,378.12,13,RRSS,5.22,2024-09-16,2024-10-15
609,lampara de mesa,78.44,9.0,2024-05-14,decoracion,705.96,62,TV,4.51,2024-08-26,2024-10-07
1122,heladera,38.84,5.0,2024-05-14,electrodomesticos,194.2,64,TV,4.38,2024-07-10,2024-08-09
1787,horno electrico,49.02,5.0,2024-05-14,electrodomesticos,245.1,65,TV,3.08,2024-10-23,2024-12-11
1955,lavadora,27.86,6.0,2024-05-14,electrodomesticos,167.16,16,RRSS,3.56,2024-08-14,2024-09-20
2213,smartphone,30.51,9.0,2024-05-14,electronica,274.59,81,TV,4.78,2024-09-28,2024-10-24
2635,auriculares,96.21,11.0,2024-05-14,electronica,1058.3099,77,TV,4.99,2024-11-11,2024-12-06
2956,laptop,83.54,5.0,2024-05-14,electronica,417.7,90,TV,5.62,2024-11-16,2025-01-13
678,rincon de plantas,88.93,6.0,2024-05-15,decoracion,533.58,68,TV,5.81,2024-12-17,2025-02-14
1257,horno electrico,113.04,8.0,2024-05-15,electrodomesticos,904.32,65,TV,3.08,2024-10-23,2024-12-11
1540,plancha de vapor,47.1,3.0,2024-05-15,electrodomesticos,141.29999,66,TV,4.69,2024-10-04,2024-10-23
1739,batidora,30.74,10.0,2024-05-15,electrodomesticos,307.4,27,RRSS,4.52,2024-11-01,2024-12-08
1777,horno electrico,102.82,8.0,2024-05-15,electrodomesticos,822.56,65,TV,3.08,2024-10-23,2024-12-11
1778,cafetera,112.18,12.0,2024-05-15,electrodomesticos,1346.16,19,RRSS,5.7,2024-08-19,2024-09-15
2726,laptop,70.78,12.0,2024-05-15,electronica,849.36,90,TV,5.62,2024-11-16,2025-01-13
2733,smartphone,75.31,5.0,2024-05-15,electronica,376.55,81,TV,4.78,2024-09-28,2024-10-24
2972,televisor,91.67,2.0,2024-05-15,electronica,183.34,89,TV,4.98,2024-12-13,2025-02-08
660,adorno de pared,71.13,9.0,2024-05-16,decoracion,640.17,14,RRSS,4.16,2024-10-22,2024-12-21
736,cortinas,73.3,5.0,2024-05-16,decoracion,366.5,13,RRSS,5.22,2024-09-16,2024-10-15
1606,secadora,105.33,5.0,2024-05-16,electrodomesticos,526.65,33,EMAIL,3.8,2024-12-20,2025-01-07
1756,secadora,113.61,11.0,2024-05-16,electrodomesticos,1249.71,33,EMAIL,3.8,2024-12-20,2025-01-07
1823,microondas,119.18,6.0,2024-05-16,electrodomesticos,715.08,86,TV,4.25,2024-09-25,2024-11-15
2509,proyector,46.93,2.0,2024-05-16,electronica,93.86,7,RRSS,5.57,2024-07-30,2024-08-16
2931,parlantes bluetooth,110.22,2.0,2024-05-16,electronica,220.44,24,RRSS,6.0,2024-09-22,2024-10-26
244,jarron decorativo,64.62,8.0,2024-05-17,decoracion,516.96,75,TV,4.1,2024-11-03,2024-12-25
448,rincon de plantas,99.24,9.0,2024-05-17,decoracion,893.16,68,TV,5.81,2024-12-17,2025-02-14
667,elementos de ceramica,45.2,9.0,2024-05-17,decoracion,406.80002,52,EMAIL,5.74,2024-09-09,2024-09-30
1006,secadora,116.9,5.0,2024-05-17,electrodomesticos,584.5,33,EMAIL,3.8,2024-12-20,2025-01-07
1181,freidora electrica,85.03,4.0,2024-05-17,electrodomesticos,340.12,11,RRSS,5.27,2024-12-29,2025-01-21
1300,plancha de vapor,93.91,7.0,2024-05-17,electrodomesticos,657.37,66,TV,4.69,2024-10-04,2024-10-23
1773,microondas,75.48,1.0,2024-05-17,electrodomesticos,75.48,86,TV,4.25,2024-09-25,2024-11-15
2061,parlantes bluetooth,81.99,8.0,2024-05-17,electronica,655.92,24,RRSS,6.0,2024-09-22,2024-10-26
2609,proyector,30.02,2.0,2024-05-17,electronica,60.04,7,RRSS,5.57,2024-07-30,2024-08-16
2767,camara digital,42.61,11.0,2024-05-17,electronica,468.71002,48,EMAIL,6.84,2024-10-31,2024-12-09
2823,smartphone,61.76,11.0,2024-05-17,electronica,679.36,81,TV,4.78,2024-09-28,2024-10-24
2971,parlantes bluetooth,74.59,7.0,2024-05-17,electronica,522.13,24,RRSS,6.0,2024-09-22,2024-10-26
2999,consola de videojuegos,52.08,4.0,2024-05-17,electronica,208.32,80,TV,4.64,2024-11-01,2024-11-20
477,elementos de ceramica,81.02,1.0,2024-05-18,decoracion,81.02,52,EMAIL,5.74,2024-09-09,2024-09-30
920,adorno de pared,39.6,8.0,2024-05-18,decoracion,316.8,14,RRSS,4.16,2024-10-22,2024-12-21
1066,secadora,62.98,9.0,2024-05-18,electrodomesticos,566.82,33,EMAIL,3.8,2024-12-20,2025-01-07
1176,secadora,118.64,11.0,2024-05-18,electrodomesticos,1305.04,33,EMAIL,3.8,2024-12-20,2025-01-07
1708,cafetera,30.63,11.0,2024-05-18,electrodomesticos,336.93,19,RRSS,5.7,2024-08-19,2024-09-15
2288,smartwatch,42.66,11.0,2024-05-18,electronica,469.26,25,RRSS,4.84,2024-11-23,2024-12-29
2289,proyector,60.8,4.0,2024-05-18,electronica,243.2,7,RRSS,5.57,2024-07-30,2024-08-16
2409,proyector,79.11,10.0,2024-05-18,electronica,791.1,7,RRSS,5.57,2024-07-30,2024-08-16
2612,televisor,96.38,11.0,2024-05-18,electronica,1060.1799,89,TV,4.98,2024-12-13,2025-02-08
2904,tablet,93.31,3.0,2024-05-18,electronica,279.93,42,EMAIL,4.42,2024-07-14,2024-09-03
405,alfombra,33.36,10.0,2024-05-19,decoracion,333.6,28,RRSS,5.82,2024-11-27,2025-01-08
575,alfombra,110.42,11.0,2024-05-19,decoracion,1214.62,28,RRSS,5.82,2024-11-27,2025-01-08
721,lampara de mesa,74.42,5.0,2024-05-19,decoracion,372.09998,62,TV,4.51,2024-08-26,2024-10-07
908,rincon de plantas,106.89,1.0,2024-05-19,decoracion,106.89,68,TV,5.81,2024-12-17,2025-02-14
1377,horno electrico,110.65,8.0,2024-05-19,electrodomesticos,885.2,65,TV,3.08,2024-10-23,2024-12-11
1667,horno electrico,108.28,8.0,2024-05-19,electrodomesticos,866.24,65,TV,3.08,2024-10-23,2024-12-11
1905,lavadora,49.5,5.0,2024-05-19,electrodomesticos,247.5,16,RRSS,3.56,2024-08-14,2024-09-20
