id_venta,producto,precio,cantidad,fecha_venta,categoria
1567,horno electrico,101.95,4.0,2024-10-11,electrodomesticos
1610,plancha de vapor,91.96,1.0,2024-10-11,electrodomesticos
2258,smartwatch,68.66,5.0,2024-10-11,electronica
2732,televisor,73.89,5.0,2024-10-11,electronica
97,elementos de ceramica,116.32,9.0,2024-10-12,decoracion
317,elementos de ceramica,94.69,11.0,2024-10-12,decoracion
472,cuadro decorativo,78.9,2.0,2024-10-12,decoracion
725,alfombra,111.36,11.0,2024-10-12,decoracion
1890,plancha de vapor,102.24,9.0,2024-10-12,electrodomesticos
2137,camara digital,108.68,1.0,2024-10-12,electronica
2242,televisor,72.27,7.0,2024-10-12,electronica
2352,televisor,82.27,2.0,2024-10-12,electronica
2359,proyector,52.24,10.0,2024-10-12,electronica
2470,consola de videojuegos,111.81,9.0,2024-10-12,electronica
2821,parlantes bluetooth,117.62,9.0,2024-10-12,electronica
646,cortinas,44.98,6.0,2024-10-13,decoracion
1034,aspiradora,44.82,2.0,2024-10-13,electrodomesticos
2075,auriculares,75.39,7.0,2024-10-13,electronica
2710,consola de videojuegos,41.81,7.0,2024-10-13,electronica
182,cuadro decorativo,78.36,11.0,2024-10-14,decoracion
1178,cafetera,61.69,8.0,2024-10-14,electrodomesticos
1687,horno electrico,117.85,5.0,2024-10-14,electrodomesticos
1850,plancha de vapor,28.6,5.0,2024-10-14,electrodomesticos
2291,parlantes bluetooth,111.95,5.0,2024-10-14,electronica
520,adorno de pared,85.98,5.0,2024-10-15,decoracion
564,jarron decorativo,51.28,7.0,2024-10-15,decoracion
990,adorno de pared,76.72,3.0,2024-10-15,decoracion
999,candelabro,47.09,5.0,2024-10-15,decoracion
1308,cafetera,96.89,7.0,2024-10-15,electrodomesticos
2667,camara digital,26.32,4.0,2024-10-15,electronica
2960,consola de videojuegos,87.02,11.0,2024-10-15,electronica
1321,freidora electrica,28.16,4.0,2024-10-16,electrodomesticos
1637,horno electrico,93.24,11.0,2024-10-16,electrodomesticos
2427,camara digital,96.56,1.0,2024-10-16,electronica
2448,smartwatch,109.91,12.0,2024-10-16,electronica
266,cortinas,91.78,5.0,2024-10-17,decoracion
278,rincon de plantas,122.76,10.0,2024-10-17,decoracion
329,candelabro,72.5,11.0,2024-10-17,decoracion
355,alfombra,124.48,4.0,2024-10-17,decoracion
440,adorno de pared,113.49,2.0,2024-10-17,decoracion
1326,secadora,109.4,7.0,2024-10-18,electrodomesticos
1512,heladera,37.72,10.0,2024-10-18,electrodomesticos
1534,aspiradora,96.98,8.0,2024-10-18,electrodomesticos
2614,auriculares,47.88,4.0,2024-10-18,electronica
9,candelabro,51.38,5.0,2024-10-19,decoracion
1574,aspiradora,92.59,10.0,2024-10-19,electrodomesticos
1615,lavadora,114.4,1.0,2024-10-19,electrodomesticos
1713,microondas,65.46,5.0,2024-10-19,electrodomesticos
1859,batidora,81.35,8.0,2024-10-19,electrodomesticos
2886,laptop,49.03,12.0,2024-10-19,electronica
33,espejo decorativo,113.71,7.0,2024-10-20,decoracion
72,cuadro decorativo,111.56,1.0,2024-10-20,decoracion
2923,smartphone,33.63,5.0,2024-10-20,electronica
2933,smartphone,74.88,5.0,2024-10-20,electronica
591,lampara de mesa,74.62,1.0,2024-10-21,decoracion
620,adorno de pared,92.16,4.0,2024-10-21,decoracion
680,adorno de pared,76.66,3.0,2024-10-21,decoracion
864,jarron decorativo,55.89,2.0,2024-10-21,decoracion
1215,lavadora,91.79,10.0,2024-10-21,electrodomesticos
1385,lavadora,111.51,3.0,2024-10-21,electrodomesticos
18,rincon de plantas,37.09,3.0,2024-10-22,decoracion
776,cortinas,56.8,1.0,2024-10-22,decoracion
942,cuadro decorativo,99.04,8.0,2024-10-22,decoracion
1766,secadora,65.13,9.0,2024-10-22,electrodomesticos
1891,freidora electrica,112.96,6.0,2024-10-22,electrodomesticos
2043,smartphone,30.55,4.0,2024-10-22,electronica
2128,smartwatch,123.02,6.0,2024-10-22,electronica
2472,televisor,67.41,1.0,2024-10-22,electronica
2940,consola de videojuegos,34.04,6.0,2024-10-22,electronica
596,cortinas,75.96,7.0,2024-10-23,decoracion
1206,secadora,44.22,1.0,2024-10-23,electrodomesticos
1214,aspiradora,121.66,3.0,2024-10-23,electrodomesticos
2051,parlantes bluetooth,49.4,9.0,2024-10-23,electronica
2071,parlantes bluetooth,87.97,12.0,2024-10-23,electronica
2094,auriculares,118.97,5.0,2024-10-23,electronica
2562,televisor,78.28,9.0,2024-10-23,electronica
2914,auriculares,26.34,5.0,2024-10-23,electronica
2965,auriculares,70.7,11.0,2024-10-23,electronica
1716,secadora,62.92,10.0,2024-10-24,electrodomesticos
1925,lavadora,91.29,4.0,2024-10-24,electrodomesticos
2183,smartphone,110.92,7.0,2024-10-24,electronica
2783,smartphone,95.67,8.0,2024-10-24,electronica
1014,aspiradora,106.17,12.0,2024-10-25,electrodomesticos
1357,horno electrico,76.9,11.0,2024-10-25,electrodomesticos
1388,cafetera,88.66,1.0,2024-10-25,electrodomesticos
2103,smartphone,44.04,10.0,2024-10-25,electronica
2132,televisor,117.96,7.0,2024-10-25,electronica
2311,parlantes bluetooth,79.72,6.0,2024-10-25,electronica
2607,camara digital,54.75,10.0,2024-10-25,electronica
2781,parlantes bluetooth,69.0,12.0,2024-10-25,electronica
114,jarron decorativo,104.03,6.0,2024-10-26,decoracion
690,adorno de pared,103.95,8.0,2024-10-26,decoracion
853,espejo decorativo,87.21,7.0,2024-10-26,decoracion
1354,aspiradora,55.17,4.0,2024-10-26,electrodomesticos
1449,batidora,73.18,12.0,2024-10-26,electrodomesticos
1577,horno electrico,63.35,1.0,2024-10-26,electrodomesticos
1676,secadora,88.46,9.0,2024-10-26,electrodomesticos
1733,microondas,33.38,11.0,2024-10-26,electrodomesticos
1987,horno electrico,113.12,6.0,2024-10-26,electrodomesticos
2198,smartwatch,78.65,7.0,2024-10-26,electronica
2285,auriculares,57.38,1.0,2024-10-26,electronica
2878,smartwatch,122.44,5.0,2024-10-26,electronica
25,alfombra,38.69,1.0,2024-10-27,decoracion
674,jarron decorativo,108.63,9.0,2024-10-27,decoracion
755,alfombra,27.68,3.0,2024-10-27,decoracion
835,alfombra,85.65,6.0,2024-10-27,decoracion
1005,lavadora,44.34,3.0,2024-10-27,electrodomesticos
1033,microondas,113.6,3.0,2024-10-27,electrodomesticos
1092,heladera,99.93,6.0,2024-10-27,electrodomesticos
1094,aspiradora,115.5,8.0,2024-10-27,electrodomesticos
1349,batidora,100.89,5.0,2024-10-27,electrodomesticos
1519,batidora,101.17,11.0,2024-10-27,electrodomesticos
1601,freidora electrica,32.54,11.0,2024-10-27,electrodomesticos
2808,smartwatch,54.79,9.0,2024-10-27,electronica
343,espejo decorativo,50.49,4.0,2024-10-28,decoracion
499,candelabro,108.91,2.0,2024-10-28,decoracion
857,elementos de ceramica,91.06,8.0,2024-10-28,decoracion
1144,aspiradora,98.46,7.0,2024-10-28,electrodomesticos
1487,horno electrico,102.75,9.0,2024-10-28,electrodomesticos
1659,batidora,101.49,6.0,2024-10-28,electrodomesticos
1911,freidora electrica,46.16,1.0,2024-10-28,electrodomesticos
2217,camara digital,49.71,11.0,2024-10-28,electronica
657,elementos de ceramica,69.67,3.0,2024-10-29,decoracion
1556,secadora,117.97,3.0,2024-10-29,electrodomesticos
1930,plancha de vapor,64.2,5.0,2024-10-29,electrodomesticos
2033,smartphone,29.94,11.0,2024-10-29,electronica
2107,camara digital,64.14,3.0,2024-10-29,electronica
2529,proyector,92.21,4.0,2024-10-29,electronica
2553,smartphone,78.89,3.0,2024-10-29,electronica
2660,consola de videojuegos,124.46,4.0,2024-10-29,electronica
2774,auriculares,37.77,7.0,2024-10-29,electronica
190,adorno de pared,36.08,10.0,2024-10-30,decoracion
1395,lavadora,39.64,12.0,2024-10-30,electrodomesticos
1403,microondas,91.18,1.0,2024-10-30,electrodomesticos
1872,heladera,60.32,2.0,2024-10-30,electrodomesticos
2081,parlantes bluetooth,94.89,10.0,2024-10-30,electronica
2449,proyector,104.25,4.0,2024-10-30,electronica
2536,laptop,120.96,1.0,2024-10-30,electronica
47,elementos de ceramica,66.54,11.0,2024-10-31,decoracion
58,rincon de plantas,58.7,12.0,2024-10-31,decoracion
346,cortinas,52.57,3.0,2024-10-31,decoracion
523,espejo decorativo,45.46,12.0,2024-10-31,decoracion
539,candelabro,85.86,12.0,2024-10-31,decoracion
2166,laptop,115.57,5.0,2024-10-31,electronica
2178,smartwatch,104.12,8.0,2024-10-31,electronica
2238,smartwatch,68.47,6.0,2024-10-31,electronica
2483,smartphone,93.11,4.0,2024-10-31,electronica
2817,camara digital,29.73,9.0,2024-10-31,electronica
2890,consola de videojuegos,105.99,5.0,2024-10-31,electronica
4,jarron decorativo,64.12,12.0,2024-11-01,decoracion
284,jarron decorativo,43.09,7.0,2024-11-01,decoracion
582,cuadro decorativo,61.67,10.0,2024-11-01,decoracion
2657,camara digital,30.79,8.0,2024-11-01,electronica
2736,laptop,113.88,1.0,2024-11-01,electronica
5,alfombra,70.1,4.0,2024-11-02,decoracion
102,cuadro decorativo,119.97,3.0,2024-11-02,decoracion
605,alfombra,120.49,6.0,2024-11-02,decoracion
773,espejo decorativo,64.35,8.0,2024-11-02,decoracion
808,rincon de plantas,67.82,11.0,2024-11-02,decoracion
1293,microondas,100.74,11.0,2024-11-02,electrodomesticos
1415,lavadora,29.44,10.0,2024-11-02,electrodomesticos
1559,batidora,59.48,4.0,2024-11-02,electrodomesticos
1780,plancha de vapor,119.0,1.0,2024-11-02,electrodomesticos
1049,batidora,64.32,8.0,2024-11-03,electrodomesticos
1420,plancha de vapor,100.54,6.0,2024-11-03,electrodomesticos
610,adorno de pared,27.89,8.0,2024-11-04,decoracion
1262,heladera,43.72,1.0,2024-11-04,electrodomesticos
27,elementos de ceramica,112.53,11.0,2024-11-05,decoracion
552,cuadro decorativo,88.67,11.0,2024-11-05,decoracion
587,elementos de ceramica,33.98,9.0,2024-11-05,decoracion
642,cuadro decorativo,73.67,7.0,2024-11-05,decoracion
1071,freidora electrica,71.74,2.0,2024-11-05,electrodomesticos
1283,microondas,94.63,9.0,2024-11-05,electrodomesticos
1466,secadora,85.31,5.0,2024-11-05,electrodomesticos
1810,plancha de vapor,70.67,11.0,2024-11-05,electrodomesticos
142,cuadro decorativo,114.44,10.0,2024-11-06,decoracion
464,jarron decorativo,49.06,11.0,2024-11-06,decoracion
597,elementos de ceramica,96.57,8.0,2024-11-06,decoracion
634,jarron decorativo,45.62,4.0,2024-11-06,decoracion
719,lampara de mesa,56.43,2.0,2024-11-06,decoracion
758,rincon de plantas,29.0,10.0,2024-11-06,decoracion
875,alfombra,36.34,5.0,2024-11-06,decoracion
2412,televisor,108.45,8.0,2024-11-06,electronica
263,espejo decorativo,103.07,6.0,2024-11-07,decoracion
273,espejo decorativo,49.11,10.0,2024-11-07,decoracion
825,alfombra,34.7,1.0,2024-11-07,decoracion
862,cuadro decorativo,48.36,8.0,2024-11-07,decoracion
1493,microondas,73.63,12.0,2024-11-07,electrodomesticos
1790,plancha de vapor,80.84,5.0,2024-11-07,electrodomesticos
1875,lavadora,58.04,6.0,2024-11-07,electrodomesticos
2113,smartphone,119.26,2.0,2024-11-07,electronica
2250,consola de videojuegos,78.68,11.0,2024-11-07,electronica
2335,auriculares,108.76,8.0,2024-11-07,electronica
2357,camara digital,49.9,1.0,2024-11-07,electronica
2401,parlantes bluetooth,65.49,11.0,2024-11-07,electronica
2909,proyector,108.21,12.0,2024-11-07,electronica
636,cortinas,46.09,1.0,2024-11-08,decoracion
761,lampara de mesa,80.48,10.0,2024-11-08,decoracion
951,lampara de mesa,58.55,9.0,2024-11-08,decoracion
1098,cafetera,45.95,7.0,2024-11-08,electrodomesticos
1348,cafetera,111.7,10.0,2024-11-08,electrodomesticos
2351,parlantes bluetooth,115.66,3.0,2024-11-08,electronica
2411,parlantes bluetooth,61.45,8.0,2024-11-08,electronica
481,lampara de mesa,55.87,3.0,2024-11-09,decoracion
576,cortinas,122.36,8.0,2024-11-09,decoracion
861,lampara de mesa,66.88,4.0,2024-11-09,decoracion
889,lampara de mesa,95.87,7.0,2024-11-09,decoracion
1527,horno electrico,36.02,3.0,2024-11-09,electrodomesticos
2507,camara digital,27.72,8.0,2024-11-09,electronica
2589,proyector,82.9,8.0,2024-11-09,electronica
2850,consola de videojuegos,84.81,4.0,2024-11-09,electronica
2908,smartwatch,78.63,4.0,2024-11-09,electronica
327,elementos de ceramica,105.59,9.0,2024-11-10,decoracion
1021,freidora electrica,49.62,6.0,2024-11-10,electrodomesticos
1200,plancha de vapor,83.34,10.0,2024-11-10,electrodomesticos
1243,microondas,64.56,12.0,2024-11-10,electrodomesticos
1619,batidora,96.56,3.0,2024-11-10,electrodomesticos
2010,consola de videojuegos,51.13,2.0,2024-11-10,electronica
2087,camara digital,35.44,3.0,2024-11-10,electronica
2573,smartphone,91.52,7.0,2024-11-10,electronica
217,elementos de ceramica,47.48,2.0,2024-11-11,decoracion
272,cuadro decorativo,93.84,10.0,2024-11-11,decoracion
545,alfombra,43.63,1.0,2024-11-11,decoracion
688,rincon de plantas,81.27,11.0,2024-11-11,decoracion
1430,plancha de vapor,34.93,9.0,2024-11-11,electrodomesticos
1497,horno electrico,83.3,10.0,2024-11-11,electrodomesticos
1509,batidora,55.25,10.0,2024-11-11,electrodomesticos
2060,consola de videojuegos,73.4,5.0,2024-11-11,electronica
2263,smartphone,47.67,6.0,2024-11-11,electronica
2558,smartwatch,63.94,7.0,2024-11-11,electronica
2814,auriculares,89.91,9.0,2024-11-11,electronica
420,adorno de pared,65.0,4.0,2024-11-12,decoracion
514,jarron decorativo,59.63,10.0,2024-11-12,decoracion
544,jarron decorativo,29.63,5.0,2024-11-12,decoracion
880,adorno de pared,105.74,10.0,2024-11-12,decoracion
1908,cafetera,55.91,3.0,2024-11-12,electrodomesticos
655,alfombra,124.49,11.0,2024-11-13,decoracion
1111,freidora electrica,100.12,12.0,2024-11-13,electrodomesticos
2118,smartwatch,99.5,5.0,2024-11-13,electronica
2208,smartwatch,33.12,10.0,2024-11-13,electronica
36,cortinas,28.63,5.0,2024-11-14,decoracion
316,cortinas,90.56,2.0,2024-11-14,decoracion
885,alfombra,97.56,1.0,2024-11-14,decoracion
1566,secadora,78.4,8.0,2024-11-14,electrodomesticos
1753,microondas,38.63,9.0,2024-11-14,electrodomesticos
2316,laptop,78.67,3.0,2024-11-14,electronica
2374,auriculares,55.05,12.0,2024-11-14,electronica
2958,smartwatch,64.59,10.0,2024-11-14,electronica
671,lampara de mesa,66.33,7.0,2024-11-15,decoracion
1462,heladera,121.56,12.0,2024-11-15,electrodomesticos
1463,microondas,70.42,10.0,2024-11-15,electrodomesticos
1517,horno electrico,41.23,8.0,2024-11-15,electrodomesticos
1564,aspiradora,60.8,1.0,2024-11-15,electrodomesticos
1621,freidora electrica,56.74,9.0,2024-11-15,electrodomesticos
1749,batidora,107.07,9.0,2024-11-15,electrodomesticos
1912,heladera,82.42,8.0,2024-11-15,electrodomesticos
2727,camara digital,114.98,12.0,2024-11-15,electronica
618,rincon de plantas,36.15,8.0,2024-11-16,decoracion
944,jarron decorativo,98.76,1.0,2024-11-16,decoracion
1015,lavadora,91.96,12.0,2024-11-16,electrodomesticos
1671,freidora electrica,106.34,8.0,2024-11-16,electrodomesticos
2025,auriculares,42.93,2.0,2024-11-16,electronica
2602,televisor,118.04,4.0,2024-11-16,electronica
21,lampara de mesa,41.84,12.0,2024-11-17,decoracion
227,elementos de ceramica,32.11,11.0,2024-11-17,decoracion
361,lampara de mesa,120.89,2.0,2024-11-17,decoracion
757,elementos de ceramica,36.44,10.0,2024-11-17,decoracion
779,lampara de mesa,72.68,9.0,2024-11-17,decoracion
1137,horno electrico,51.17,7.0,2024-11-17,electrodomesticos
1165,lavadora,73.58,9.0,2024-11-17,electrodomesticos
1651,freidora electrica,78.73,10.0,2024-11-17,electrodomesticos
2074,auriculares,70.55,1.0,2024-11-17,electronica
2631,parlantes bluetooth,66.84,11.0,2024-11-17,electronica
2881,parlantes bluetooth,39.46,11.0,2024-11-17,electronica
70,adorno de pared,105.42,12.0,2024-11-18,decoracion
371,lampara de mesa,110.45,12.0,2024-11-18,decoracion
389,lampara de mesa,40.06,4.0,2024-11-18,decoracion
431,lampara de mesa,98.3,6.0,2024-11-18,decoracion
883,espejo decorativo,32.09,8.0,2024-11-18,decoracion
1142,heladera,62.61,3.0,2024-11-18,electrodomesticos
1314,aspiradora,86.12,6.0,2024-11-18,electrodomesticos
1365,lavadora,74.74,1.0,2024-11-18,electrodomesticos
1605,lavadora,57.74,1.0,2024-11-18,electrodomesticos
1691,freidora electrica,49.47,12.0,2024-11-18,electrodomesticos
1818,cafetera,116.81,1.0,2024-11-18,electrodomesticos
1942,heladera,85.36,12.0,2024-11-18,electrodomesticos
1991,freidora electrica,64.55,5.0,2024-11-18,electrodomesticos
2274,auriculares,114.43,1.0,2024-11-18,electronica
2441,parlantes bluetooth,55.81,4.0,2024-11-18,electronica
2638,smartwatch,124.0,5.0,2024-11-18,electronica
136,cortinas,31.5,7.0,2024-11-19,decoracion
589,lampara de mesa,111.78,2.0,2024-11-19,decoracion
801,lampara de mesa,72.15,9.0,2024-11-19,decoracion
1159,batidora,111.36,7.0,2024-11-19,electrodomesticos
1836,secadora,68.69,4.0,2024-11-19,electrodomesticos
1913,microondas,75.41,12.0,2024-11-19,electrodomesticos
2872,televisor,105.88,3.0,2024-11-19,electronica
119,lampara de mesa,50.6,11.0,2024-11-20,decoracion
152,cuadro decorativo,86.46,4.0,2024-11-20,decoracion
592,cuadro decorativo,34.61,9.0,2024-11-20,decoracion
676,cortinas,40.01,5.0,2024-11-20,decoracion
1079,batidora,53.18,2.0,2024-11-20,electrodomesticos
1302,heladera,29.85,2.0,2024-11-20,electrodomesticos
1498,cafetera,61.91,7.0,2024-11-20,electrodomesticos
1774,aspiradora,120.8,3.0,2024-11-20,electrodomesticos
1881,freidora electrica,107.86,9.0,2024-11-20,electrodomesticos
1993,microondas,60.07,5.0,2024-11-20,electrodomesticos
2009,proyector,73.42,10.0,2024-11-20,electronica
2591,parlantes bluetooth,28.1,8.0,2024-11-20,electronica
1542,microondas,98.15,3.0,2024-11-21,electrodomesticos
1951,freidora electrica,112.16,5.0,2024-11-21,electrodomesticos
2179,proyector,111.31,11.0,2024-11-21,electronica
2977,camara digital,116.01,12.0,2024-11-21,electronica
384,jarron decorativo,105.16,6.0,2024-11-22,decoracion
837,elementos de ceramica,56.1,12.0,2024-11-22,decoracion
907,elementos de ceramica,49.85,8.0,2024-11-22,decoracion
1309,batidora,68.82,5.0,2024-11-22,electrodomesticos
1759,batidora,82.06,2.0,2024-11-22,electrodomesticos
2391,parlantes bluetooth,41.39,10.0,2024-11-22,electronica
338,rincon de plantas,114.46,12.0,2024-11-23,decoracion
394,jarron decorativo,114.83,10.0,2024-11-23,decoracion
785,alfombra,97.3,5.0,2024-11-23,decoracion
2194,auriculares,102.22,11.0,2024-11-23,electronica
2410,consola de videojuegos,55.53,10.0,2024-11-23,electronica
2479,proyector,51.72,3.0,2024-11-23,electronica
2670,consola de videojuegos,42.62,3.0,2024-11-23,electronica
238,rincon de plantas,103.51,12.0,2024-11-24,decoracion
923,espejo decorativo,59.64,2.0,2024-11-24,decoracion
1692,microondas,52.7,9.0,2024-11-24,electrodomesticos
2149,proyector,91.89,5.0,2024-11-24,electronica
2303,smartphone,63.94,12.0,2024-11-24,electronica
2387,camara digital,58.22,5.0,2024-11-24,electronica
2651,parlantes bluetooth,38.31,6.0,2024-11-24,electronica
2970,consola de videojuegos,49.88,5.0,2024-11-24,electronica
1328,cafetera,99.07,3.0,2024-11-25,electrodomesticos
1396,secadora,113.64,4.0,2024-11-25,electrodomesticos
1828,cafetera,76.71,12.0,2024-11-25,electrodomesticos
2172,televisor,115.93,8.0,2024-11-25,electronica
2371,parlantes bluetooth,93.33,4.0,2024-11-25,electronica
153,espejo decorativo,49.47,10.0,2024-11-26,decoracion
225,alfombra,28.53,6.0,2024-11-26,decoracion
326,cortinas,65.02,2.0,2024-11-26,decoracion
331,lampara de mesa,36.82,3.0,2024-11-26,decoracion
1043,microondas,28.96,3.0,2024-11-26,electrodomesticos
1158,cafetera,55.58,7.0,2024-11-26,electrodomesticos
1301,freidora electrica,114.68,5.0,2024-11-26,electrodomesticos
1544,aspiradora,87.56,8.0,2024-11-26,electrodomesticos
1771,freidora electrica,47.41,2.0,2024-11-26,electrodomesticos
1781,freidora electrica,34.88,7.0,2024-11-26,electrodomesticos
1928,cafetera,49.58,2.0,2024-11-26,electrodomesticos
1980,plancha de vapor,115.37,2.0,2024-11-26,electrodomesticos
2086,laptop,41.18,7.0,2024-11-26,electronica
2569,proyector,104.95,5.0,2024-11-26,electronica
2707,camara digital,104.82,6.0,2024-11-26,electronica
451,lampara de mesa,81.2,7.0,2024-11-27,decoracion
715,alfombra,32.65,3.0,2024-11-27,decoracion
1100,plancha de vapor,108.29,5.0,2024-11-27,electrodomesticos
1211,freidora electrica,112.72,7.0,2024-11-27,electrodomesticos
1352,microondas,39.86,3.0,2024-11-27,electrodomesticos
1576,secadora,35.14,4.0,2024-11-27,electrodomesticos
2111,parlantes bluetooth,28.52,2.0,2024-11-27,electronica
2253,smartphone,59.1,12.0,2024-11-27,electronica
2421,parlantes bluetooth,97.6,11.0,2024-11-27,electronica
703,espejo decorativo,30.41,8.0,2024-11-28,decoracion
1055,lavadora,34.77,11.0,2024-11-28,electrodomesticos
1718,cafetera,59.62,10.0,2024-11-28,electrodomesticos
1976,secadora,97.56,7.0,2024-11-28,electrodomesticos
2392,televisor,90.14,9.0,2024-11-28,electronica
2586,laptop,94.55,2.0,2024-11-28,electronica
2675,auriculares,75.36,6.0,2024-11-28,electronica
184,jarron decorativo,74.37,10.0,2024-11-29,decoracion
798,rincon de plantas,52.11,3.0,2024-11-29,decoracion
813,espejo decorativo,37.25,3.0,2024-11-29,decoracion
974,jarron decorativo,84.28,7.0,2024-11-29,decoracion
1252,microondas,96.06,4.0,2024-11-29,electrodomesticos
1634,aspiradora,94.2,12.0,2024-11-29,electrodomesticos
1867,horno electrico,114.08,9.0,2024-11-29,electrodomesticos
2447,camara digital,33.69,5.0,2024-11-29,electronica
2976,laptop,80.65,9.0,2024-11-29,electronica
413,espejo decorativo,60.81,7.0,2024-11-30,decoracion
566,cortinas,98.17,8.0,2024-11-30,decoracion
775,alfombra,111.87,7.0,2024-11-30,decoracion
1727,horno electrico,67.95,2.0,2024-11-30,electrodomesticos
1769,batidora,95.64,2.0,2024-11-30,electrodomesticos
2109,proyector,45.09,8.0,2024-11-30,electronica
2385,auriculares,92.15,4.0,2024-11-30,electronica
2459,proyector,118.81,2.0,2024-11-30,electronica
2556,laptop,86.62,10.0,2024-11-30,electronica
2640,consola de videojuegos,40.84,9.0,2024-11-30,electronica
2757,camara digital,56.44,7.0,2024-11-30,electronica
293,espejo decorativo,40.97,9.0,2024-12-01,decoracion
511,lampara de mesa,63.09,1.0,2024-12-01,decoracion
881,lampara de mesa,58.49,3.0,2024-12-01,decoracion
936,cortinas,110.96,2.0,2024-12-01,decoracion
1160,plancha de vapor,124.24,2.0,2024-12-01,electrodomesticos
1460,plancha de vapor,79.78,9.0,2024-12-01,electrodomesticos
1598,cafetera,103.75,5.0,2024-12-01,electrodomesticos
1849,batidora,30.17,9.0,2024-12-01,electrodomesticos
2386,laptop,69.56,7.0,2024-12-01,electronica
57,elementos de ceramica,104.56,12.0,2024-12-02,decoracion
144,jarron decorativo,100.04,3.0,2024-12-02,decoracion
640,adorno de pared,110.44,7.0,2024-12-02,decoracion
863,espejo decorativo,81.72,9.0,2024-12-02,decoracion
1101,freidora electrica,35.84,11.0,2024-12-02,electrodomesticos
1163,microondas,97.07,7.0,2024-12-02,electrodomesticos
1235,lavadora,102.43,7.0,2024-12-02,electrodomesticos
1367,horno electrico,95.2,8.0,2024-12-02,electrodomesticos
1797,horno electrico,74.53,9.0,2024-12-02,electrodomesticos
1880,plancha de vapor,40.57,5.0,2024-12-02,electrodomesticos
2036,laptop,112.29,4.0,2024-12-02,electronica
2140,consola de videojuegos,91.09,7.0,2024-12-02,electronica
2658,smartwatch,115.11,3.0,2024-12-02,electronica
322,cuadro decorativo,101.15,6.0,2024-12-03,decoracion
532,cuadro decorativo,27.76,4.0,2024-12-03,decoracion
1379,batidora,103.94,5.0,2024-12-03,electrodomesticos
1865,lavadora,83.62,5.0,2024-12-03,electrodomesticos
2662,televisor,66.96,10.0,2024-12-03,electronica
2846,laptop,91.66,10.0,2024-12-03,electronica
555,alfombra,97.75,9.0,2024-12-04,decoracion
1110,plancha de vapor,123.18,10.0,2024-12-04,electrodomesticos
1131,freidora electrica,113.18,5.0,2024-12-04,electrodomesticos
1324,aspiradora,106.89,5.0,2024-12-04,electrodomesticos
1636,secadora,44.47,6.0,2024-12-04,electrodomesticos
1656,secadora,42.59,7.0,2024-12-04,electrodomesticos
2197,camara digital,77.54,6.0,2024-12-04,electronica
2867,camara digital,113.61,9.0,2024-12-04,electronica
31,lampara de mesa,100.82,8.0,2024-12-05,decoracion
175,alfombra,108.47,2.0,2024-12-05,decoracion
455,alfombra,82.6,11.0,2024-12-05,decoracion
1469,batidora,100.43,8.0,2024-12-05,electrodomesticos
2090,consola de videojuegos,45.15,9.0,2024-12-05,electronica
2206,laptop,105.49,7.0,2024-12-05,electronica
2682,televisor,39.35,7.0,2024-12-05,electronica
2689,proyector,62.73,9.0,2024-12-05,electronica
1086,secadora,50.66,9.0,2024-12-06,electrodomesticos
1194,aspiradora,56.97,1.0,2024-12-06,electrodomesticos
1555,lavadora,36.34,3.0,2024-12-06,electrodomesticos
2332,televisor,54.34,11.0,2024-12-06,electronica
2849,proyector,38.67,11.0,2024-12-06,electronica
303,espejo decorativo,33.85,11.0,2024-12-07,decoracion
561,lampara de mesa,76.9,11.0,2024-12-07,decoracion
876,cortinas,80.86,6.0,2024-12-07,decoracion
1596,secadora,29.1,6.0,2024-12-07,electrodomesticos
1906,secadora,96.7,8.0,2024-12-07,electrodomesticos
2210,consola de videojuegos,39.67,11.0,2024-12-07,electronica
130,adorno de pared,68.7,3.0,2024-12-08,decoracion
542,cuadro decorativo,104.02,9.0,2024-12-08,decoracion
1020,plancha de vapor,55.26,2.0,2024-12-08,electrodomesticos
1264,aspiradora,114.28,6.0,2024-12-08,electrodomesticos
1392,microondas,35.57,8.0,2024-12-08,electrodomesticos
2687,camara digital,28.98,11.0,2024-12-08,electronica
2949,proyector,67.97,10.0,2024-12-08,electronica
1023,microondas,55.57,1.0,2024-12-09,electrodomesticos
1197,horno electrico,92.87,10.0,2024-12-09,electrodomesticos
1641,freidora electrica,28.6,5.0,2024-12-09,electrodomesticos
2597,camara digital,55.5,1.0,2024-12-09,electronica
67,elementos de ceramica,109.07,12.0,2024-12-10,decoracion
265,alfombra,66.72,12.0,2024-12-10,decoracion
313,espejo decorativo,50.48,1.0,2024-12-10,decoracion
1267,horno electrico,81.0,7.0,2024-12-10,electrodomesticos
1447,horno electrico,46.02,9.0,2024-12-10,electrodomesticos
2020,consola de videojuegos,30.73,6.0,2024-12-10,electronica
2337,camara digital,77.7,9.0,2024-12-10,electronica
2348,smartwatch,49.9,11.0,2024-12-10,electronica
42,cuadro decorativo,72.51,11.0,2024-12-11,decoracion
62,cuadro decorativo,34.65,11.0,2024-12-11,decoracion
989,lampara de mesa,70.77,7.0,2024-12-11,decoracion
1553,microondas,83.88,10.0,2024-12-11,electrodomesticos
1640,plancha de vapor,34.87,4.0,2024-12-11,electrodomesticos
1975,lavadora,116.55,6.0,2024-12-11,electrodomesticos
2144,auriculares,100.7,11.0,2024-12-11,electronica
